numChars,numWords,avgWordLen,hasPunctuation,capsRatio,totalEntities,hasHashtags,totalHashtags,hasURLs,totalURLs,hasUserMentions,totalUserMentions,wasRetweeted,isRetweet,numPunctuation,numDigits,gender
7,1,7,False,0.142857142857,0,False,0,False,0,False,0,False,True,0,0,F
30,5,6,True,0.2,2,True,2,False,0,False,0,False,True,5,0,F
80,15,5,True,0.0125,1,True,1,False,0,False,0,False,True,3,0,M
17,5,3,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
49,9,5,True,0.0408163265306,1,False,0,False,0,True,1,False,False,1,0,M
64,20,3,True,0.03125,0,False,0,False,0,False,0,False,True,1,0,M
107,23,4,True,0.0934579439252,1,False,0,True,1,False,0,False,True,10,1,M
50,14,3,True,0.26,1,False,0,False,0,True,1,False,True,59,3,F
23,6,3,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
107,23,4,True,0.0373831775701,1,False,0,False,0,True,1,False,False,5,0,F
11,4,2,False,0.0909090909091,0,False,0,False,0,False,0,False,True,0,0,M
34,10,3,False,0.0294117647059,0,False,0,False,0,False,0,False,True,0,0,M
17,4,4,True,0.117647058824,1,False,0,False,0,True,1,False,False,3,0,F
86,19,4,True,0.0,1,False,0,False,0,True,1,False,False,13,3,F
107,24,4,True,0.158878504673,1,False,0,True,1,False,0,False,True,9,2,M
16,4,4,True,0.0,0,False,0,False,0,False,0,False,True,4,7,F
17,2,8,True,0.0588235294118,1,False,0,False,0,True,1,False,False,3,0,F
101,28,3,True,0.039603960396,1,False,0,False,0,True,1,False,False,6,1,F
10,1,10,False,0.1,0,False,0,False,0,False,0,False,True,0,0,M
43,10,4,True,0.0232558139535,1,False,0,False,0,True,1,False,False,4,4,F
107,23,4,True,0.0467289719626,2,False,0,False,0,True,2,False,False,7,0,M
42,9,4,True,0.214285714286,1,False,0,False,0,True,1,False,False,1,0,F
11,1,11,False,0.0909090909091,0,False,0,False,0,False,0,False,True,0,0,F
56,12,4,True,0.232142857143,1,False,0,False,0,True,1,False,False,5,1,M
22,6,3,True,0.0909090909091,1,False,0,False,0,True,1,False,False,2,2,F
100,25,4,True,0.04,1,False,0,False,0,True,1,False,True,7,0,M
111,20,5,True,0.0540540540541,1,False,0,False,0,True,1,True,True,9,0,F
18,3,6,True,0.111111111111,1,False,0,False,0,True,1,False,False,1,0,M
91,22,4,True,0.0989010989011,1,False,0,False,0,True,1,True,True,5,0,F
100,25,4,True,0.21,2,False,0,False,0,True,2,True,True,11,0,F
30,5,6,True,0.0,1,False,0,False,0,True,1,False,False,8,0,F
81,15,5,True,0.0617283950617,2,True,1,False,0,True,1,True,True,4,0,F
106,21,5,True,0.27358490566,7,True,1,False,0,True,6,False,True,13,2,F
106,19,5,True,0.122641509434,2,False,0,False,0,True,2,False,True,5,2,F
99,29,3,True,0.10101010101,2,False,0,False,0,True,2,False,True,18,0,F
38,5,7,True,0.0263157894737,1,True,1,False,0,False,0,False,True,2,2,M
104,26,4,True,0.0673076923077,1,False,0,True,1,False,0,False,True,8,2,F
56,17,3,True,0.0535714285714,0,False,0,False,0,False,0,False,True,5,0,F
24,5,4,True,0.166666666667,0,False,0,False,0,False,0,False,True,3,0,F
54,11,4,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
14,7,2,True,0.214285714286,1,False,0,False,0,True,1,False,False,9,1,F
19,2,9,False,0.0526315789474,0,False,0,False,0,False,0,False,True,0,0,M
56,11,5,True,0.0714285714286,1,True,1,False,0,False,0,False,True,2,0,F
22,6,3,True,0.0454545454545,0,False,0,False,0,False,0,False,True,2,0,F
30,7,4,True,0.0333333333333,0,False,0,False,0,False,0,False,True,2,0,F
66,16,4,True,0.0,1,False,0,False,0,True,1,False,False,4,0,F
20,8,2,True,1.0,0,False,0,False,0,False,0,False,True,4,0,F
29,4,7,True,0.103448275862,1,False,0,False,0,True,1,False,False,3,0,F
24,7,3,False,0.0416666666667,0,False,0,False,0,False,0,False,True,0,0,F
15,5,3,True,0.0666666666667,0,False,0,False,0,False,0,False,True,1,0,F
23,4,5,True,0.0434782608696,0,False,0,False,0,False,0,False,True,1,0,F
84,20,4,True,0.0119047619048,5,True,4,False,0,True,1,False,False,10,0,M
26,6,4,True,0.230769230769,1,True,1,False,0,False,0,False,True,9,0,F
21,3,7,True,0.0952380952381,1,False,0,False,0,True,1,False,False,3,0,F
18,6,3,True,0.166666666667,0,False,0,False,0,False,0,False,True,1,0,F
85,22,3,True,0.294117647059,1,False,0,True,1,False,0,False,True,16,24,F
29,5,5,True,0.0,1,False,0,False,0,True,1,False,False,2,0,F
56,17,3,True,0.0357142857143,0,False,0,False,0,False,0,False,True,2,0,F
92,19,4,True,0.0652173913043,2,False,0,False,0,True,2,False,False,5,0,F
28,7,4,True,0.0714285714286,1,False,0,False,0,True,1,False,False,1,0,F
30,6,5,True,0.1,1,False,0,False,0,True,1,False,False,1,0,F
27,5,5,True,0.0,1,False,0,False,0,True,1,False,False,10,0,F
114,22,5,True,0.0789473684211,2,True,1,False,0,True,1,False,False,5,0,F
40,9,4,True,0.0,1,False,0,False,0,True,1,False,False,2,0,F
42,6,7,True,0.142857142857,2,False,0,False,0,True,2,False,False,6,0,F
14,3,4,True,0.0,1,False,0,False,0,True,1,False,False,3,0,F
110,26,4,True,0.0,2,True,1,False,0,True,1,False,False,7,0,F
13,4,3,True,0.0769230769231,0,False,0,False,0,False,0,False,True,6,0,F
40,8,5,True,0.1,1,False,0,False,0,True,1,False,False,5,0,F
13,4,3,True,0.153846153846,1,False,0,False,0,True,1,False,False,2,2,M
108,25,4,True,0.0555555555556,2,False,0,False,0,True,2,False,False,10,0,M
40,10,4,True,0.0,1,False,0,False,0,True,1,False,False,2,0,F
68,15,4,True,0.0147058823529,2,False,0,False,0,True,2,False,False,5,0,M
102,27,3,True,0.127450980392,1,False,0,False,0,True,1,True,True,4,0,M
41,11,3,True,0.0731707317073,1,False,0,False,0,True,1,False,False,2,0,M
94,24,3,True,0.117021276596,2,True,1,False,0,True,1,True,True,5,0,F
58,11,5,True,0.051724137931,1,False,0,False,0,True,1,True,True,5,0,F
78,15,5,True,0.0384615384615,3,False,0,False,0,True,3,False,True,6,1,M
74,15,4,True,0.175675675676,1,False,0,False,0,True,1,False,False,1,1,F
87,16,5,True,0.287356321839,4,True,2,True,1,True,1,False,True,19,16,F
24,6,4,True,0.0,1,True,1,False,0,False,0,False,True,2,0,F
84,25,3,True,0.0238095238095,1,True,1,False,0,False,0,False,True,5,0,F
23,4,5,True,0.565217391304,1,False,0,False,0,True,1,False,False,3,2,F
73,12,6,True,0.178082191781,1,False,0,True,1,False,0,False,True,10,0,M
97,26,3,True,0.113402061856,2,False,0,True,1,True,1,False,True,21,1,M
48,6,8,True,0.0416666666667,1,False,0,True,1,False,0,False,True,7,2,F
43,11,3,True,0.0697674418605,1,True,1,False,0,False,0,False,True,3,0,F
16,6,2,True,0.0625,0,False,0,False,0,False,0,False,True,1,0,M
26,5,5,True,0.0769230769231,1,False,0,False,0,True,1,False,False,2,0,F
7,2,3,False,0.142857142857,0,False,0,False,0,False,0,False,True,0,0,F
84,19,4,True,0.107142857143,1,False,0,False,0,True,1,False,True,10,0,F
10,4,2,False,0.4,0,False,0,False,0,False,0,False,True,0,0,M
59,16,3,True,0.0677966101695,1,False,0,False,0,True,1,False,False,4,2,F
60,14,4,True,0.0166666666667,0,False,0,False,0,False,0,False,True,9,0,M
43,13,3,True,0.093023255814,1,False,0,False,0,True,1,False,False,3,0,F
80,19,4,True,0.0875,1,False,0,False,0,True,1,False,True,6,0,F
23,3,7,True,0.0434782608696,1,False,0,False,0,True,1,False,False,1,0,F
35,6,5,True,0.114285714286,1,False,0,False,0,True,1,False,False,1,2,F
29,8,3,True,0.137931034483,1,False,0,False,0,True,1,False,False,3,0,F
83,14,5,True,0.0843373493976,1,False,0,False,0,True,1,False,True,5,2,F
55,11,5,True,0.109090909091,2,True,1,False,0,True,1,True,True,5,0,F
74,20,3,True,0.0405405405405,1,False,0,False,0,True,1,False,False,5,0,F
47,9,5,True,0.297872340426,2,False,0,True,1,True,1,True,True,7,2,M
51,10,5,True,0.0392156862745,1,False,0,False,0,True,1,False,True,2,0,M
51,12,4,True,0.0980392156863,1,False,0,False,0,True,1,False,True,4,0,M
94,18,5,True,0.0744680851064,2,True,1,False,0,True,1,True,True,8,0,F
41,7,5,True,0.219512195122,2,True,1,False,0,True,1,False,True,5,0,M
73,24,3,True,0.041095890411,1,False,0,False,0,True,1,False,False,3,1,M
74,14,5,True,0.175675675676,2,False,0,False,0,True,2,False,True,10,0,M
16,4,4,True,0.0,1,False,0,False,0,True,1,False,False,1,5,M
27,8,3,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
39,9,4,True,0.0,0,False,0,False,0,False,0,False,True,2,0,F
60,16,3,True,0.0166666666667,1,False,0,False,0,True,1,False,False,7,0,M
46,15,3,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
28,7,4,True,0.0,1,True,1,False,0,False,0,False,True,3,0,F
21,5,4,True,0.0952380952381,2,True,1,True,1,False,0,False,True,6,1,M
31,7,4,True,0.0967741935484,1,False,0,True,1,False,0,False,True,5,0,F
54,13,4,True,0.166666666667,0,False,0,False,0,False,0,False,True,5,0,F
24,6,4,False,0.0416666666667,0,False,0,False,0,False,0,False,True,0,0,F
24,7,3,False,0.0416666666667,0,False,0,False,0,False,0,False,True,0,0,F
63,17,3,True,0.031746031746,1,True,1,False,0,False,0,False,True,10,0,F
21,6,3,True,0.0,0,False,0,False,0,False,0,False,True,2,0,F
13,3,4,True,0.0,0,False,0,False,0,False,0,False,True,2,0,M
32,8,4,True,0.03125,0,False,0,False,0,False,0,False,True,2,3,F
50,9,5,True,0.16,5,True,2,True,1,True,2,False,False,10,4,M
20,4,5,True,0.0,1,False,0,False,0,True,1,False,False,3,4,M
23,6,3,True,0.347826086957,2,False,0,True,1,True,1,False,True,7,0,F
19,6,3,True,0.157894736842,0,False,0,False,0,False,0,False,True,3,0,F
17,3,5,True,0.117647058824,1,False,0,False,0,True,1,False,False,2,0,M
19,6,3,True,0.105263157895,0,False,0,False,0,False,0,False,True,3,0,F
28,6,4,True,0.0357142857143,1,True,1,False,0,False,0,False,True,3,0,F
42,8,5,True,0.119047619048,1,False,0,False,0,True,1,False,True,3,0,F
78,17,4,True,0.0897435897436,1,False,0,False,0,True,1,False,False,3,1,F
15,3,5,True,0.0666666666667,0,False,0,False,0,False,0,False,True,1,0,F
33,9,3,True,0.242424242424,1,False,0,True,1,False,0,False,True,12,20,F
79,22,3,True,0.0126582278481,0,False,0,False,0,False,0,False,True,5,0,F
109,25,4,True,0.100917431193,2,False,0,False,0,True,2,False,False,6,0,F
95,23,4,True,0.0421052631579,2,False,0,False,0,True,2,False,False,6,2,F
74,15,4,True,0.0945945945946,1,False,0,False,0,True,1,True,True,4,0,F
22,5,4,True,0.227272727273,1,False,0,False,0,True,1,False,False,3,1,M
74,12,6,True,0.0405405405405,3,True,2,False,0,True,1,False,False,8,0,F
24,7,3,True,0.0416666666667,1,False,0,False,0,True,1,False,False,2,0,F
54,10,5,True,0.0740740740741,2,False,0,False,0,True,2,False,False,3,3,F
81,17,4,True,0.0740740740741,2,True,1,False,0,True,1,True,True,4,0,F
103,19,5,True,0.165048543689,3,True,1,False,0,True,2,False,True,11,2,F
51,9,5,True,0.235294117647,3,True,2,False,0,True,1,False,True,14,0,M
87,19,4,True,0.0689655172414,2,True,1,False,0,True,1,True,True,4,0,F
32,8,4,True,0.0,0,False,0,False,0,False,0,False,True,3,0,F
100,22,4,True,0.06,2,False,0,True,2,False,0,False,True,16,8,F
17,2,8,True,0.0,2,True,2,False,0,False,0,False,True,5,0,F
51,10,5,True,0.0,1,True,1,False,0,False,0,False,True,4,0,F
68,20,3,True,0.0441176470588,0,False,0,False,0,False,0,False,True,8,0,F
56,12,4,True,0.0535714285714,1,False,0,False,0,True,1,False,True,15,0,M
89,22,4,True,0.0561797752809,2,False,0,False,0,True,2,False,False,8,6,F
56,17,3,False,0.0178571428571,0,False,0,False,0,False,0,False,True,0,0,F
12,4,3,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
95,20,4,True,0.957894736842,1,False,0,False,0,True,1,False,False,3,3,M
36,8,4,True,0.0555555555556,1,False,0,False,0,True,1,False,False,2,0,F
62,15,4,True,0.0483870967742,2,True,2,False,0,False,0,False,True,4,0,M
90,18,5,True,0.133333333333,2,False,0,False,0,True,2,False,False,6,0,F
31,3,10,True,0.0645161290323,2,False,0,False,0,True,2,False,False,3,0,M
45,8,5,True,0.0,1,False,0,False,0,True,1,False,False,3,0,F
56,15,3,True,0.0178571428571,3,False,0,False,0,True,3,False,False,5,1,F
19,3,6,False,0.0526315789474,0,False,0,False,0,False,0,False,True,0,0,F
36,8,4,True,0.277777777778,2,False,0,True,1,True,1,False,True,6,1,F
40,6,6,True,0.225,4,True,3,False,0,True,1,False,True,4,0,F
108,23,4,True,0.166666666667,1,False,0,False,0,True,1,False,True,4,1,M
58,12,4,True,0.051724137931,1,False,0,False,0,True,1,False,False,1,0,M
74,18,4,True,0.108108108108,2,False,0,False,0,True,2,False,False,7,1,F
82,20,4,True,0.0731707317073,2,False,0,False,0,True,2,False,False,9,6,F
11,2,5,True,0.545454545455,1,False,0,False,0,True,1,False,False,2,0,F
70,18,3,True,0.0714285714286,2,False,0,False,0,True,2,False,False,5,2,F
23,5,4,True,0.130434782609,1,False,0,False,0,True,1,False,False,5,0,M
30,6,5,True,0.0333333333333,1,False,0,False,0,True,1,False,False,5,0,F
60,15,4,True,0.0666666666667,2,False,0,True,1,True,1,False,False,6,5,F
70,21,3,True,0.0142857142857,0,False,0,False,0,False,0,False,True,4,0,F
13,4,3,True,0.0769230769231,0,False,0,False,0,False,0,False,True,2,1,F
88,15,5,True,0.136363636364,3,False,0,False,0,True,3,False,False,14,1,F
51,11,4,True,0.254901960784,1,False,0,False,0,True,1,False,False,4,0,F
4,2,2,True,0.0,0,False,0,False,0,False,0,False,True,4,0,M
77,21,3,True,0.0779220779221,2,True,1,False,0,True,1,False,False,7,2,M
14,2,7,True,0.285714285714,1,False,0,False,0,True,1,False,False,1,0,M
41,9,4,True,0.0,1,False,0,False,0,True,1,False,False,3,0,F
34,10,3,True,0.0588235294118,2,False,0,False,0,True,2,False,False,3,1,F
106,16,6,True,0.0660377358491,2,True,1,False,0,True,1,True,True,7,0,F
88,22,4,True,0.0681818181818,2,True,1,False,0,True,1,True,True,7,0,F
95,19,5,True,0.568421052632,2,True,2,False,0,False,0,False,True,15,5,M
71,16,4,True,0.0704225352113,3,False,0,True,1,True,2,False,True,9,5,F
81,18,4,True,0.0864197530864,1,False,0,False,0,True,1,True,True,3,0,F
36,11,3,True,0.0277777777778,0,False,0,False,0,False,0,False,True,3,1,F
60,12,5,True,0.3,2,False,0,False,0,True,2,False,True,11,3,F
76,19,4,True,0.184210526316,4,True,2,True,1,True,1,True,True,13,1,M
46,12,3,True,0.130434782609,1,False,0,False,0,True,1,True,True,7,0,F
36,7,5,True,0.138888888889,1,False,0,False,0,True,1,False,True,3,0,F
98,25,3,True,0.030612244898,0,False,0,False,0,False,0,False,True,4,0,M
82,27,3,True,0.0487804878049,0,False,0,False,0,False,0,False,True,5,0,F
102,22,4,True,0.156862745098,1,False,0,True,1,False,0,False,True,16,3,F
20,5,4,True,0.25,1,False,0,True,1,False,0,False,True,6,0,F
50,13,3,True,0.04,0,False,0,False,0,False,0,False,True,1,0,F
74,14,5,True,0.0945945945946,1,False,0,True,1,False,0,False,True,7,7,M
110,30,3,True,0.0363636363636,0,False,0,False,0,False,0,False,True,5,0,F
20,4,5,True,0.05,1,True,1,False,0,False,0,False,True,3,0,M
58,11,5,True,0.0344827586207,1,True,1,False,0,False,0,False,True,8,0,F
42,8,5,True,0.047619047619,0,False,0,False,0,False,0,False,True,2,0,F
30,8,3,True,0.1,1,False,0,False,0,True,1,False,False,2,0,F
22,4,5,True,0.363636363636,1,False,0,False,0,True,1,False,False,4,1,M
17,2,8,True,0.117647058824,0,False,0,False,0,False,0,False,True,2,0,F
24,3,8,True,0.0,1,True,1,False,0,False,0,False,True,2,0,F
42,8,5,True,0.238095238095,1,False,0,True,1,False,0,False,True,8,0,F
93,24,3,True,0.0430107526882,1,False,0,False,0,True,1,False,False,2,0,F
51,13,3,True,0.0588235294118,1,True,1,False,0,False,0,False,True,2,0,M
68,13,5,True,0.0882352941176,1,True,1,False,0,False,0,False,True,5,1,F
45,12,3,True,0.0,0,False,0,False,0,False,0,False,True,6,0,F
13,2,6,True,0.0769230769231,0,False,0,False,0,False,0,False,True,1,0,M
54,12,4,True,0.0925925925926,2,False,0,False,0,True,2,False,True,6,1,F
110,28,3,True,0.0363636363636,1,False,0,False,0,True,1,False,False,3,0,M
84,16,5,True,0.0952380952381,2,False,0,True,1,True,1,False,True,8,2,F
42,6,7,True,0.119047619048,1,False,0,False,0,True,1,False,True,2,0,M
23,5,4,True,0.0869565217391,0,False,0,False,0,False,0,False,True,2,0,F
81,20,4,True,0.0123456790123,1,False,0,False,0,True,1,False,False,8,0,F
41,13,3,True,0.146341463415,1,False,0,False,0,True,1,False,False,6,0,F
90,20,4,True,0.0555555555556,2,True,1,False,0,True,1,True,True,5,0,F
108,20,5,True,0.0833333333333,3,True,1,True,1,True,1,False,True,10,7,F
72,16,4,True,0.263888888889,3,True,1,False,0,True,2,False,False,10,0,F
108,27,4,True,0.0462962962963,1,False,0,False,0,True,1,False,True,6,0,F
53,10,5,True,0.0754716981132,1,False,0,False,0,True,1,False,True,3,0,M
49,11,4,True,0.163265306122,1,False,0,False,0,True,1,True,True,3,0,M
65,16,4,True,0.107692307692,2,False,0,False,0,True,2,False,True,11,6,F
63,15,4,True,0.15873015873,3,False,0,False,0,True,3,False,True,11,0,F
20,5,4,True,0.35,1,False,0,True,1,False,0,False,True,6,0,F
36,8,4,True,0.0277777777778,0,False,0,False,0,False,0,False,True,5,0,F
12,2,6,False,0.0833333333333,0,False,0,False,0,False,0,False,True,0,0,F
35,9,3,True,0.228571428571,0,False,0,False,0,False,0,False,True,1,0,F
42,11,3,True,0.047619047619,0,False,0,False,0,False,0,False,True,3,0,F
26,5,5,True,0.0769230769231,1,False,0,False,0,True,1,False,False,4,0,F
84,20,4,True,0.047619047619,2,False,0,False,0,True,2,False,False,7,6,F
37,7,5,True,0.027027027027,0,False,0,False,0,False,0,False,True,4,0,F
82,20,4,True,0.0243902439024,2,False,0,False,0,True,2,False,False,7,6,F
41,9,4,True,0.0731707317073,2,False,0,False,0,True,2,False,False,4,2,M
8,1,8,True,0.125,0,False,0,False,0,False,0,False,True,3,0,F
4,2,2,True,0.25,0,False,0,False,0,False,0,False,True,2,0,F
104,26,4,True,0.0576923076923,1,False,0,False,0,True,1,False,False,9,4,F
19,4,4,True,0.0,0,False,0,False,0,False,0,False,True,2,2,F
56,12,4,True,0.0178571428571,1,False,0,False,0,True,1,False,False,1,0,F
23,8,2,True,0.0434782608696,0,False,0,False,0,False,0,False,True,4,1,F
70,18,3,True,0.0285714285714,1,False,0,False,0,True,1,False,False,4,0,F
26,6,4,True,0.0384615384615,0,False,0,False,0,False,0,False,True,3,0,F
105,22,4,True,0.885714285714,1,False,0,False,0,True,1,False,False,6,3,M
11,2,5,True,0.181818181818,1,False,0,False,0,True,1,False,False,1,0,F
51,11,4,True,0.137254901961,1,True,1,False,0,False,0,False,True,3,0,M
53,12,4,True,0.150943396226,4,True,3,True,1,False,0,False,True,8,2,M
4,1,4,False,0.25,0,False,0,False,0,False,0,False,True,0,0,F
30,9,3,True,0.0666666666667,0,False,0,False,0,False,0,False,True,10,0,F
12,2,6,True,0.0833333333333,0,False,0,False,0,False,0,False,True,1,0,F
18,2,9,True,0.111111111111,1,False,0,False,0,True,1,False,False,3,2,F
96,21,4,True,0.0,2,False,0,False,0,True,2,False,False,7,1,M
89,18,4,True,0.0561797752809,1,False,0,True,1,False,0,False,True,9,4,F
30,5,6,True,0.166666666667,2,False,0,True,1,True,1,False,False,6,1,F
18,4,4,True,0.0,2,False,0,False,0,True,2,False,False,5,0,M
36,9,4,True,0.0833333333333,1,False,0,False,0,True,1,False,False,4,0,M
39,11,3,True,0.179487179487,2,False,0,True,2,False,0,False,True,14,8,M
45,12,3,True,0.0222222222222,1,False,0,False,0,True,1,False,False,5,1,F
24,5,4,True,0.0833333333333,1,False,0,False,0,True,1,False,False,1,0,F
79,7,11,True,0.139240506329,7,True,1,False,0,True,6,False,False,8,7,F
54,10,5,True,0.259259259259,1,False,0,False,0,True,1,False,True,10,4,F
63,15,4,True,0.15873015873,3,False,0,False,0,True,3,False,True,11,0,F
73,17,4,True,0.0821917808219,1,False,0,False,0,True,1,False,True,2,2,M
86,22,3,True,0.046511627907,1,False,0,False,0,True,1,True,True,4,0,F
22,6,3,True,0.0909090909091,2,True,1,False,0,True,1,True,True,7,2,F
38,8,4,True,0.105263157895,1,False,0,False,0,True,1,True,True,3,0,F
39,9,4,True,0.025641025641,0,False,0,False,0,False,0,False,True,2,0,F
24,8,3,True,0.208333333333,0,False,0,False,0,False,0,False,True,12,0,F
61,14,4,True,0.147540983607,2,True,1,True,1,False,0,False,True,8,5,M
33,6,5,True,0.0909090909091,1,False,0,False,0,True,1,False,False,2,0,F
77,19,4,True,0.155844155844,1,False,0,False,0,True,1,False,False,8,2,M
19,4,4,True,0.0526315789474,0,False,0,False,0,False,0,False,True,1,0,F
33,9,3,True,0.30303030303,1,False,0,False,0,True,1,False,False,4,0,F
92,22,4,True,0.054347826087,2,False,0,False,0,True,2,False,False,7,7,F
42,9,4,True,0.190476190476,2,False,0,False,0,True,2,False,False,5,4,F
73,21,3,False,0.027397260274,0,False,0,False,0,False,0,False,True,0,0,M
9,3,3,False,1.0,0,False,0,False,0,False,0,False,True,0,0,F
109,30,3,True,0.0275229357798,0,False,0,False,0,False,0,False,True,7,0,F
57,13,4,True,0.0877192982456,5,True,4,True,1,False,0,False,True,9,1,M
36,12,3,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
79,14,5,True,0.0886075949367,1,False,0,False,0,True,1,False,True,31,1,M
83,18,4,True,0.0481927710843,1,False,0,False,0,True,1,False,False,16,3,F
30,7,4,True,0.3,1,False,0,False,0,True,1,False,False,3,0,F
20,5,4,True,0.15,0,False,0,False,0,False,0,False,True,1,0,M
42,12,3,True,0.047619047619,0,False,0,False,0,False,0,False,True,2,0,F
26,4,6,True,0.0,2,True,1,False,0,True,1,False,False,2,2,F
56,17,3,True,0.0714285714286,1,False,0,False,0,True,1,False,False,7,0,F
24,6,4,True,0.0416666666667,0,False,0,False,0,False,0,False,True,3,0,F
23,5,4,True,0.0434782608696,1,False,0,False,0,True,1,False,False,3,0,F
69,15,4,True,0.0724637681159,1,False,0,False,0,True,1,False,False,9,3,F
30,4,7,True,0.0,1,False,0,False,0,True,1,False,False,1,0,F
45,9,5,True,0.0222222222222,1,False,0,False,0,True,1,False,False,8,0,M
41,8,5,True,0.146341463415,1,False,0,False,0,True,1,False,True,5,0,F
59,16,3,True,0.0677966101695,1,False,0,False,0,True,1,True,True,5,0,M
64,15,4,True,0.125,2,True,1,False,0,True,1,True,True,8,0,F
78,15,5,True,0.192307692308,5,False,0,True,1,True,4,False,True,14,3,M
60,17,3,True,0.116666666667,1,False,0,False,0,True,1,False,True,9,0,F
94,20,4,True,0.36170212766,1,False,0,False,0,True,1,False,True,8,0,F
108,24,4,True,0.0555555555556,1,False,0,False,0,True,1,True,True,8,0,F
38,7,5,True,0.0263157894737,0,False,0,False,0,False,0,False,True,1,1,F
68,16,4,True,0.0147058823529,0,False,0,False,0,False,0,False,True,4,0,F
21,6,3,True,0.047619047619,0,False,0,False,0,False,0,False,True,6,0,F
41,8,5,True,0.0975609756098,0,False,0,False,0,False,0,False,True,6,0,F
39,8,4,True,0.025641025641,1,True,1,False,0,False,0,False,True,2,0,M
66,17,3,True,0.0,0,False,0,False,0,False,0,False,True,3,0,F
9,3,3,True,0.333333333333,0,False,0,False,0,False,0,False,True,2,0,M
28,7,4,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
61,17,3,True,0.0327868852459,1,False,0,False,0,True,1,False,False,2,0,F
56,12,4,True,0.0892857142857,0,False,0,False,0,False,0,False,True,7,0,F
40,11,3,True,0.0,0,False,0,False,0,False,0,False,True,2,0,F
40,9,4,True,0.05,1,False,0,False,0,True,1,False,False,2,0,M
30,5,6,True,0.0666666666667,1,False,0,False,0,True,1,False,False,1,3,M
19,5,3,False,0.0526315789474,0,False,0,False,0,False,0,False,True,0,0,F
69,19,3,True,0.0869565217391,0,False,0,False,0,False,0,False,True,7,0,F
39,9,4,True,0.128205128205,1,False,0,False,0,True,1,False,False,2,0,F
48,12,4,True,0.125,1,False,0,True,1,False,0,False,True,7,2,M
91,26,3,True,0.021978021978,0,False,0,False,0,False,0,False,True,15,0,F
39,11,3,True,0.205128205128,2,False,0,True,2,False,0,False,True,14,5,F
20,6,3,True,0.4,1,False,0,False,0,True,1,False,False,6,0,F
21,5,4,True,0.0,1,False,0,False,0,True,1,False,False,1,0,M
103,23,4,True,0.0679611650485,1,False,0,False,0,True,1,False,False,4,0,F
31,5,6,True,0.0645161290323,2,False,0,False,0,True,2,False,True,7,4,F
24,7,3,True,0.0,1,False,0,False,0,True,1,False,False,1,0,F
47,8,5,True,0.106382978723,1,False,0,False,0,True,1,True,True,3,0,F
40,10,4,True,0.175,1,False,0,False,0,True,1,False,True,6,0,F
82,18,4,True,0.0487804878049,3,False,0,False,0,True,3,False,False,8,4,F
89,22,4,True,0.0449438202247,2,False,0,False,0,True,2,True,True,7,2,F
54,13,4,True,0.037037037037,1,True,1,False,0,False,0,False,True,3,0,F
35,11,3,True,0.142857142857,1,True,1,False,0,False,0,False,True,2,0,M
87,23,3,True,0.0114942528736,0,False,0,False,0,False,0,False,True,3,1,F
88,15,5,True,0.0,2,True,2,False,0,False,0,False,True,3,0,F
14,4,3,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
98,18,5,True,0.0918367346939,7,True,5,True,2,False,0,False,True,16,2,F
72,14,5,True,0.180555555556,1,False,0,True,1,False,0,False,True,6,2,F
81,17,4,True,0.0864197530864,0,False,0,False,0,False,0,False,True,5,0,M
16,2,8,True,0.1875,1,False,0,False,0,True,1,False,False,3,0,F
89,16,5,True,0.191011235955,2,False,0,False,0,True,2,False,False,7,0,M
59,12,4,True,0.0169491525424,2,False,0,False,0,True,2,False,False,6,0,M
98,18,5,True,0.0816326530612,3,False,0,False,0,True,3,False,True,10,0,M
19,5,3,True,0.157894736842,1,False,0,True,1,False,0,False,True,5,2,F
12,4,3,True,0.0,0,False,0,False,0,False,0,False,True,2,0,F
25,5,5,True,0.16,1,False,0,False,0,True,1,False,False,4,0,M
92,21,4,True,0.130434782609,2,True,1,False,0,True,1,False,True,13,0,F
26,4,6,True,0.0384615384615,1,False,0,False,0,True,1,False,True,3,2,F
87,16,5,True,0.310344827586,4,True,2,True,1,True,1,False,True,19,13,F
104,27,3,True,0.0865384615385,1,False,0,False,0,True,1,False,True,12,1,F
95,19,5,True,0.0526315789474,1,False,0,False,0,True,1,False,True,6,0,F
40,13,3,True,0.225,1,False,0,False,0,True,1,False,False,11,0,F
51,16,3,True,0.0196078431373,0,False,0,False,0,False,0,False,True,1,0,F
53,9,5,True,0.0566037735849,1,False,0,False,0,True,1,False,True,4,0,F
31,6,5,True,0.0967741935484,1,False,0,False,0,True,1,False,False,1,0,M
51,8,6,True,0.0392156862745,2,True,1,False,0,True,1,True,True,5,0,F
87,19,4,True,0.0919540229885,1,False,0,False,0,True,1,True,True,4,1,F
84,19,4,True,0.0238095238095,2,True,1,False,0,True,1,False,True,5,2,M
